"","Week","State","Age","date_start","date_end","More.than.half.the.days","Several.days","Nearly.every.day","Not.at.all","Response"
"2215",15,"FL","18 - 29",2020-09-16,2020-09-28,364928,418854,360504,579248,0.726811488204612
"2216",15,"FL","30 - 39",2020-09-16,2020-09-28,333512,745803,473628,675782,0.567774702181016
"2217",15,"FL","40 - 49",2020-09-16,2020-09-28,275987,679140,363413,727318,0.454617201509039
"2218",15,"GA","18 - 29",2020-09-16,2020-09-28,188669,302713,183773,273952,0.645855045823832
"2219",15,"GA","30 - 39",2020-09-16,2020-09-28,197358,342481,245208,504858,0.522300991692817
"2220",15,"GA","40 - 49",2020-09-16,2020-09-28,103977,358266,205416,412839,0.401233295076546
"2221",15,"HI","18 - 29",2020-09-16,2020-09-28,20180,66062,15065,57256,0.285805802883602
"2222",15,"HI","30 - 39",2020-09-16,2020-09-28,27353,47344,18341,43971,0.500399715271314
"2223",15,"HI","40 - 49",2020-09-16,2020-09-28,18778,71093,37115,47023,0.473204307629788
"2224",15,"ID","18 - 29",2020-09-16,2020-09-28,34907,47154,53909,60347,0.826187663370573
"2225",15,"ID","30 - 39",2020-09-16,2020-09-28,27662,58470,44261,77803,0.527786135184519
"2226",15,"ID","40 - 49",2020-09-16,2020-09-28,21555,69212,34240,58046,0.438440019487969
"2227",15,"IL","18 - 29",2020-09-16,2020-09-28,169697,409714,274049,328236,0.601322582830815
"2228",15,"IL","30 - 39",2020-09-16,2020-09-28,147606,446352,307372,411550,0.530337964009875
"2229",15,"IL","40 - 49",2020-09-16,2020-09-28,175301,493776,225445,429334,0.434125943820346
"2230",15,"IN","18 - 29",2020-09-16,2020-09-28,98395,305955,200556,158469,0.64370273715398
"2231",15,"IN","30 - 39",2020-09-16,2020-09-28,98573,250419,120138,191000,0.495472555553794
"2232",15,"IN","40 - 49",2020-09-16,2020-09-28,106760,221027,120897,257982,0.475266644259294
"2233",15,"IA","18 - 29",2020-09-16,2020-09-28,63211,95297,95957,97754,0.824486793645203
"2234",15,"IA","30 - 39",2020-09-16,2020-09-28,45412,121615,61241,97381,0.487008895139637
"2235",15,"IA","40 - 49",2020-09-16,2020-09-28,43816,112686,35424,92651,0.38590219979838
"2236",15,"KS","18 - 29",2020-09-16,2020-09-28,37611,79568,78684,84801,0.707523924827674
"2237",15,"KS","30 - 39",2020-09-16,2020-09-28,53994,103013,61914,128808,0.499989215817376
"2238",15,"KS","40 - 49",2020-09-16,2020-09-28,35383,109800,56364,91732,0.455247801837922
"2239",15,"KY","18 - 29",2020-09-16,2020-09-28,74359,143056,113198,82799,0.830431028757389
"2240",15,"KY","30 - 39",2020-09-16,2020-09-28,66752,118442,128073,143199,0.744627179990904
"2241",15,"KY","40 - 49",2020-09-16,2020-09-28,65769,133863,104664,168600,0.56348379801827
"2242",15,"LA","18 - 29",2020-09-16,2020-09-28,24239,88370,94666,79865,0.706779207655957
"2243",15,"LA","30 - 39",2020-09-16,2020-09-28,76436,173278,141854,138065,0.70112384090858
"2244",15,"LA","40 - 49",2020-09-16,2020-09-28,90352,155810,78427,116533,0.619729532244266
"2245",15,"ME","18 - 29",2020-09-16,2020-09-28,24728,24364,21472,8281,1.41522438351968
"2246",15,"ME","30 - 39",2020-09-16,2020-09-28,18494,41056,51779,34849,0.925801989328766
"2247",15,"ME","40 - 49",2020-09-16,2020-09-28,23156,32748,25334,47379,0.605164301671097
"2248",15,"MD","18 - 29",2020-09-16,2020-09-28,161196,169518,138674,137054,0.978138903748549
"2249",15,"MD","30 - 39",2020-09-16,2020-09-28,92048,240800,146376,247605,0.488168630542275
"2250",15,"MD","40 - 49",2020-09-16,2020-09-28,104890,208321,79076,282965,0.37445805498223
"2251",15,"MA","18 - 29",2020-09-16,2020-09-28,81201,318490,194530,106353,0.64901857862787
"2252",15,"MA","30 - 39",2020-09-16,2020-09-28,137204,249733,152794,238759,0.593659670987447
"2253",15,"MA","40 - 49",2020-09-16,2020-09-28,84111,229995,139760,281822,0.437404384770338
"2254",15,"MI","18 - 29",2020-09-16,2020-09-28,235381,350752,194442,261321,0.702241399310213
"2255",15,"MI","30 - 39",2020-09-16,2020-09-28,140762,294367,239085,329475,0.608883339050593
"2256",15,"MI","40 - 49",2020-09-16,2020-09-28,134636,296433,167310,377442,0.448074197736969
"2257",15,"MN","18 - 29",2020-09-16,2020-09-28,79185,139731,182862,152112,0.897904010032792
"2258",15,"MN","30 - 39",2020-09-16,2020-09-28,85347,268218,123472,187460,0.458259999385531
"2259",15,"MN","40 - 49",2020-09-16,2020-09-28,80884,188709,99320,221944,0.438823045247447
"2260",15,"MS","18 - 29",2020-09-16,2020-09-28,47563,68073,81791,67560,0.953705956515007
"2261",15,"MS","30 - 39",2020-09-16,2020-09-28,63170,88683,56502,106333,0.613652213151741
"2262",15,"MS","40 - 49",2020-09-16,2020-09-28,35036,95550,45675,105416,0.401615198590806
"2263",15,"MO","18 - 29",2020-09-16,2020-09-28,94426,205930,109793,164274,0.55163909628205
"2264",15,"MO","30 - 39",2020-09-16,2020-09-28,100661,134951,154914,239015,0.683417743859067
"2265",15,"MO","40 - 49",2020-09-16,2020-09-28,83598,186888,126251,210645,0.527878188728986
"2266",15,"MT","18 - 29",2020-09-16,2020-09-28,14853,29958,35778,24951,0.922089274982243
"2267",15,"MT","30 - 39",2020-09-16,2020-09-28,18829,38945,28322,28874,0.695247644465415
"2268",15,"MT","40 - 49",2020-09-16,2020-09-28,11699,33756,23293,31732,0.534326899584657
"2269",15,"NE","18 - 29",2020-09-16,2020-09-28,32974,30174,38948,80154,0.651892538612138
"2270",15,"NE","30 - 39",2020-09-16,2020-09-28,35396,70477,57173,79909,0.615542670195364
"2271",15,"NE","40 - 49",2020-09-16,2020-09-28,28354,52876,29673,78943,0.44020209529734
"2272",15,"NV","18 - 29",2020-09-16,2020-09-28,43764,81154,72691,49220,0.893237915535306
"2273",15,"NV","30 - 39",2020-09-16,2020-09-28,67076,136923,104209,107673,0.700277191777462
"2274",15,"NV","40 - 49",2020-09-16,2020-09-28,57028,88975,82047,119691,0.666495739603002
"2275",15,"NH","18 - 29",2020-09-16,2020-09-28,10727,27639,33367,30564,0.757589814957992
"2276",15,"NH","30 - 39",2020-09-16,2020-09-28,19763,37648,28411,57490,0.50635918350186
"2277",15,"NH","40 - 49",2020-09-16,2020-09-28,16469,42865,23675,50296,0.430909930120973
"2278",15,"NJ","18 - 29",2020-09-16,2020-09-28,145911,249740,264155,156815,1.00863597791197
"2279",15,"NJ","30 - 39",2020-09-16,2020-09-28,139994,252898,149290,281674,0.541150677551387
"2280",15,"NJ","40 - 49",2020-09-16,2020-09-28,126652,314581,160166,320309,0.451760147427113
"2281",15,"NM","18 - 29",2020-09-16,2020-09-28,37214,40095,48240,36876,1.11021033895883
"2282",15,"NM","30 - 39",2020-09-16,2020-09-28,48607,61348,89062,72690,1.02708933287575
"2283",15,"NM","40 - 49",2020-09-16,2020-09-28,39198,62601,43514,61613,0.665883072761524
"2284",15,"NY","18 - 29",2020-09-16,2020-09-28,370311,557209,445700,399349,0.853070069980074
"2285",15,"NY","30 - 39",2020-09-16,2020-09-28,384981,770493,562798,580997,0.701284508209458
"2286",15,"NY","40 - 49",2020-09-16,2020-09-28,360593,674070,416347,670801,0.577705965851
"2287",15,"NC","18 - 29",2020-09-16,2020-09-28,210550,336319,246512,209491,0.837401293490409
"2288",15,"NC","30 - 39",2020-09-16,2020-09-28,210250,373198,161697,326372,0.531679460239862
"2289",15,"NC","40 - 49",2020-09-16,2020-09-28,144347,376089,173663,339617,0.444330493247227
"2290",15,"ND","18 - 29",2020-09-16,2020-09-28,19615,36907,16832,18528,0.657472715793271
"2291",15,"ND","30 - 39",2020-09-16,2020-09-28,16363,28718,8527,40042,0.361983711460151
"2292",15,"ND","40 - 49",2020-09-16,2020-09-28,6914,23954,6776,29490,0.256155976349076
"2293",15,"OH","18 - 29",2020-09-16,2020-09-28,250191,360275,171217,243350,0.698128805135639
"2294",15,"OH","30 - 39",2020-09-16,2020-09-28,241929,392822,189426,328898,0.597676384193316
"2295",15,"OH","40 - 49",2020-09-16,2020-09-28,161975,356980,340384,374216,0.687037401736333
"2296",15,"OK","18 - 29",2020-09-16,2020-09-28,50227,112249,95392,102268,0.678822657411767
"2297",15,"OK","30 - 39",2020-09-16,2020-09-28,66354,155645,100257,154725,0.536814125076522
"2298",15,"OK","40 - 49",2020-09-16,2020-09-28,50421,139810,59990,129447,0.410058048630119
"2299",15,"OR","18 - 29",2020-09-16,2020-09-28,122007,112066,149782,76622,1.44041486475028
"2300",15,"OR","30 - 39",2020-09-16,2020-09-28,77093,168743,166770,88605,0.947600136779769
"2301",15,"OR","40 - 49",2020-09-16,2020-09-28,60736,159348,129078,100024,0.731821476489367
"2302",15,"PA","18 - 29",2020-09-16,2020-09-28,124340,366574,285694,171744,0.761694760346115
"2303",15,"PA","30 - 39",2020-09-16,2020-09-28,163585,308218,309510,406643,0.661799986291041
"2304",15,"PA","40 - 49",2020-09-16,2020-09-28,171498,382278,263249,357839,0.587403072757415
"2305",15,"RI","18 - 29",2020-09-16,2020-09-28,6946,41697,22084,33808,0.384477849149063
"2306",15,"RI","30 - 39",2020-09-16,2020-09-28,20002,34930,27501,22961,0.820559327011107
"2307",15,"RI","40 - 49",2020-09-16,2020-09-28,19617,33846,17986,36928,0.531310933393619
"2308",15,"SC","18 - 29",2020-09-16,2020-09-28,63831,127714,76074,143638,0.515584922904567
"2309",15,"SC","30 - 39",2020-09-16,2020-09-28,109179,117961,144714,183529,0.84212743374573
"2310",15,"SC","40 - 49",2020-09-16,2020-09-28,76225,143342,106578,258271,0.455172018834052
"2311",15,"SD","18 - 29",2020-09-16,2020-09-28,12623,37932,19891,19206,0.569043368686338
"2312",15,"SD","30 - 39",2020-09-16,2020-09-28,18627,36441,17353,32779,0.519791967639411
"2313",15,"SD","40 - 49",2020-09-16,2020-09-28,8920,26921,8231,37363,0.266800448011947
"2314",15,"TN","18 - 29",2020-09-16,2020-09-28,54477,238469,139364,199079,0.443016537614159
"2315",15,"TN","30 - 39",2020-09-16,2020-09-28,110845,245867,146388,247614,0.521262216782409
"2316",15,"TN","40 - 49",2020-09-16,2020-09-28,110761,203622,160939,222836,0.637108460856638
"2317",15,"TX","18 - 29",2020-09-16,2020-09-28,406517,1090185,661073,1169407,0.4724702512666
"2318",15,"TX","30 - 39",2020-09-16,2020-09-28,481715,1092584,900133,954030,0.675187407102658
"2319",15,"TX","40 - 49",2020-09-16,2020-09-28,478522,914371,597835,1121911,0.528589360412752
"2320",15,"UT","18 - 29",2020-09-16,2020-09-28,101783,136233,146412,108289,1.01502114329181
"2321",15,"UT","30 - 39",2020-09-16,2020-09-28,56384,120922,92982,109455,0.64835465345933
"2322",15,"UT","40 - 49",2020-09-16,2020-09-28,45889,117902,69108,124220,0.474954774865564
"2323",15,"VT","18 - 29",2020-09-16,2020-09-28,7049,20621,12020,23573,0.431483911843237
"2324",15,"VT","30 - 39",2020-09-16,2020-09-28,12176,15252,17995,17275,0.927567866695361
"2325",15,"VT","40 - 49",2020-09-16,2020-09-28,13693,13956,8212,23119,0.590829399865138
"2326",15,"VA","18 - 29",2020-09-16,2020-09-28,164362,227101,154864,205647,0.737671808997384
"2327",15,"VA","30 - 39",2020-09-16,2020-09-28,141375,303936,199377,331002,0.536669722083101
"2328",15,"VA","40 - 49",2020-09-16,2020-09-28,110128,357261,176367,270489,0.456383910792513
"2329",15,"WA","18 - 29",2020-09-16,2020-09-28,219333,237016,234314,232888,0.965403571793388
"2330",15,"WA","30 - 39",2020-09-16,2020-09-28,167416,350627,249217,263955,0.677912792759957
"2331",15,"WA","40 - 49",2020-09-16,2020-09-28,130660,278435,164743,249475,0.559570760167453
"2332",15,"WV","18 - 29",2020-09-16,2020-09-28,28462,13143,43251,62105,0.953022007229428
"2333",15,"WV","30 - 39",2020-09-16,2020-09-28,23755,50767,33476,45199,0.596367463476648
"2334",15,"WV","40 - 49",2020-09-16,2020-09-28,27183,33154,70531,58033,1.07157818548697
"2335",15,"WI","18 - 29",2020-09-16,2020-09-28,53660,228516,125380,163630,0.456564646840718
"2336",15,"WI","30 - 39",2020-09-16,2020-09-28,98758,245407,97119,206074,0.433854359319661
"2337",15,"WI","40 - 49",2020-09-16,2020-09-28,121498,156686,133610,146779,0.840650486876576
"2338",15,"WY","18 - 29",2020-09-16,2020-09-28,8187,13941,14590,13792,0.821295929037609
"2339",15,"WY","30 - 39",2020-09-16,2020-09-28,7432,32899,14683,15091,0.460825171910815
"2340",15,"WY","40 - 49",2020-09-16,2020-09-28,9719,17619,8309,18423,0.500194217856945
"2341",16,"US","18 - 29",2020-09-30,2020-10-12,5600540,10060596,8862296,8553432,0.776985830256621
"2342",16,"US","30 - 39",2020-09-30,2020-10-12,5502845,12022587,8015989,10349581,0.604270180699519
"2343",16,"US","40 - 49",2020-09-30,2020-10-12,4705439,10895190,6593637,11242450,0.510401108699934
"2344",16,"AL","18 - 29",2020-09-30,2020-10-12,45771,128060,142615,84009,0.888324083199336
"2345",16,"AL","30 - 39",2020-09-30,2020-10-12,82530,154047,88069,209874,0.468780312210617
"2346",16,"AL","40 - 49",2020-09-30,2020-10-12,78328,149515,104280,213378,0.503200667965488
"2347",16,"AK","18 - 29",2020-09-30,2020-10-12,12439,20159,21990,28599,0.706120021329833
"2348",16,"AK","30 - 39",2020-09-30,2020-10-12,9901,34921,15785,27570,0.411035189067226
"2349",16,"AK","40 - 49",2020-09-30,2020-10-12,8258,21942,9002,28369,0.343066128679613
"2350",16,"AZ","18 - 29",2020-09-30,2020-10-12,149511,341157,202857,132842,0.743393973405007
"2351",16,"AZ","30 - 39",2020-09-30,2020-10-12,169556,255011,177180,200768,0.760754663992856
"2352",16,"AZ","40 - 49",2020-09-30,2020-10-12,88904,261363,95079,214595,0.386553015182012
"2353",16,"AR","18 - 29",2020-09-30,2020-10-12,17487,73703,106915,74554,0.839096973498722
"2354",16,"AR","30 - 39",2020-09-30,2020-10-12,61669,96188,53351,111774,0.553081813023533
"2355",16,"AR","40 - 49",2020-09-30,2020-10-12,58958,77156,56772,84658,0.715203876055224
"2356",16,"CA","18 - 29",2020-09-30,2020-10-12,843937,1586561,1201171,726119,0.884302194856184
"2357",16,"CA","30 - 39",2020-09-30,2020-10-12,711783,1411852,1084083,1326868,0.655731874744406
"2358",16,"CA","40 - 49",2020-09-30,2020-10-12,592904,1380555,908545,1245036,0.571851823075262
"2359",16,"CO","18 - 29",2020-09-30,2020-10-12,94384,289734,162257,171889,0.555953667819844
"2360",16,"CO","30 - 39",2020-09-30,2020-10-12,130740,247226,215226,173727,0.821863723503574
"2361",16,"CO","40 - 49",2020-09-30,2020-10-12,96335,180414,132198,243383,0.539251103712391
"2362",16,"CT","18 - 29",2020-09-30,2020-10-12,63211,109058,62466,82419,0.656355593622211
"2363",16,"CT","30 - 39",2020-09-30,2020-10-12,64276,127776,61280,102078,0.546242397347882
"2364",16,"CT","40 - 49",2020-09-30,2020-10-12,70364,149707,58216,131048,0.457979377036918
"2365",16,"DE","18 - 29",2020-09-30,2020-10-12,4223,23973,17595,9134,0.659014709880086
"2366",16,"DE","30 - 39",2020-09-30,2020-10-12,14426,42303,36981,23505,0.781166423535133
"2367",16,"DE","40 - 49",2020-09-30,2020-10-12,30221,30476,21276,18670,1.04783705693241
"2368",16,"DC","18 - 29",2020-09-30,2020-10-12,9679,23336,11740,13165,0.586805840935865
"2369",16,"DC","30 - 39",2020-09-30,2020-10-12,48313,64801,31721,21560,0.926737763573835
"2370",16,"DC","40 - 49",2020-09-30,2020-10-12,9525,27938,11999,23729,0.416590860704124
"2371",16,"FL","18 - 29",2020-09-30,2020-10-12,297596,464079,607655,519469,0.920393310748433
"2372",16,"FL","30 - 39",2020-09-30,2020-10-12,317504,606946,417058,471646,0.681037871595562
"2373",16,"FL","40 - 49",2020-09-30,2020-10-12,278402,645262,429427,760618,0.503477537200899
"2374",16,"GA","18 - 29",2020-09-30,2020-10-12,117850,299489,220841,301043,0.563984933359088
"2375",16,"GA","30 - 39",2020-09-30,2020-10-12,186986,339386,210353,408622,0.531196190415076
"2376",16,"GA","40 - 49",2020-09-30,2020-10-12,155945,383134,192382,399018,0.445344383188945
"2377",16,"HI","18 - 29",2020-09-30,2020-10-12,7401,50806,28948,23169,0.491368705643799
"2378",16,"HI","30 - 39",2020-09-30,2020-10-12,22873,76036,28583,45006,0.425108639976207
"2379",16,"HI","40 - 49",2020-09-30,2020-10-12,19335,52249,33826,28977,0.65448255484697
"2380",16,"ID","18 - 29",2020-09-30,2020-10-12,35532,51213,47487,59761,0.748094148178853
"2381",16,"ID","30 - 39",2020-09-30,2020-10-12,43247,75672,36382,46491,0.651825839247563
"2382",16,"ID","40 - 49",2020-09-30,2020-10-12,23842,62734,27646,65758,0.400709771814588
"2383",16,"IL","18 - 29",2020-09-30,2020-10-12,241353,408692,331219,318612,0.78725264813613
"2384",16,"IL","30 - 39",2020-09-30,2020-10-12,171346,479594,399216,338737,0.697226427936862
"2385",16,"IL","40 - 49",2020-09-30,2020-10-12,154848,424061,248814,486611,0.443257286926577
"2386",16,"IN","18 - 29",2020-09-30,2020-10-12,92560,233731,168914,185033,0.624394647104336
"2387",16,"IN","30 - 39",2020-09-30,2020-10-12,110387,185281,148962,214706,0.648393572791116
"2388",16,"IN","40 - 49",2020-09-30,2020-10-12,120084,216612,124920,234342,0.543301534081081
"2389",16,"IA","18 - 29",2020-09-30,2020-10-12,53416,60689,55263,83159,0.755512763472554
"2390",16,"IA","30 - 39",2020-09-30,2020-10-12,41896,119757,46807,147954,0.331338645031396
"2391",16,"IA","40 - 49",2020-09-30,2020-10-12,48232,77269,62418,116763,0.570266760122042
"2392",16,"KS","18 - 29",2020-09-30,2020-10-12,75951,46358,102404,88608,1.32148096557652
"2393",16,"KS","30 - 39",2020-09-30,2020-10-12,36141,96553,90538,80874,0.713978143123651
"2394",16,"KS","40 - 49",2020-09-30,2020-10-12,48962,81244,42386,84207,0.552115127741748
"2395",16,"KY","18 - 29",2020-09-30,2020-10-12,68569,85686,222473,74715,1.81446499710102
"2396",16,"KY","30 - 39",2020-09-30,2020-10-12,78941,128918,129949,106885,0.885866592028091
"2397",16,"KY","40 - 49",2020-09-30,2020-10-12,44364,128640,83936,170755,0.428530870589021
"2398",16,"LA","18 - 29",2020-09-30,2020-10-12,65037,129973,79161,142027,0.530139705882353
"2399",16,"LA","30 - 39",2020-09-30,2020-10-12,58317,204195,83499,146743,0.404105568504978
"2400",16,"LA","40 - 49",2020-09-30,2020-10-12,132932,92783,103597,165044,0.917394221706803
"2401",16,"ME","18 - 29",2020-09-30,2020-10-12,30019,10691,24252,9094,2.74303765478898
"2402",16,"ME","30 - 39",2020-09-30,2020-10-12,15949,45302,58474,42162,0.850898655446812
"2403",16,"ME","40 - 49",2020-09-30,2020-10-12,16639,46143,25983,51228,0.437727865586263
"2404",16,"MD","18 - 29",2020-09-30,2020-10-12,51912,209758,122681,118539,0.531814180452456
"2405",16,"MD","30 - 39",2020-09-30,2020-10-12,101581,220641,142154,259846,0.507266585776514
"2406",16,"MD","40 - 49",2020-09-30,2020-10-12,75262,246667,129250,193936,0.464163884494658
"2407",16,"MA","18 - 29",2020-09-30,2020-10-12,101195,222265,200475,173385,0.762466826740806
"2408",16,"MA","30 - 39",2020-09-30,2020-10-12,154095,272914,209898,176659,0.809641593245146
"2409",16,"MA","40 - 49",2020-09-30,2020-10-12,117337,234167,121464,197945,0.552636816380938
"2410",16,"MI","18 - 29",2020-09-30,2020-10-12,252160,267909,341891,207699,1.24903491951355
"2411",16,"MI","30 - 39",2020-09-30,2020-10-12,163636,332734,161880,269913,0.540143732566494
"2412",16,"MI","40 - 49",2020-09-30,2020-10-12,165480,304224,149500,331888,0.495164373569434
"2413",16,"MN","18 - 29",2020-09-30,2020-10-12,61906,177867,120783,195078,0.489855072463768
"2414",16,"MN","30 - 39",2020-09-30,2020-10-12,90039,202503,138937,193242,0.578594802208493
"2415",16,"MN","40 - 49",2020-09-30,2020-10-12,78106,202285,84907,199546,0.4056755203058
"2416",16,"MS","18 - 29",2020-09-30,2020-10-12,38399,65409,47242,57695,0.695680075383416
"2417",16,"MS","30 - 39",2020-09-30,2020-10-12,58270,113355,67981,131838,0.514904585367445
"2418",16,"MS","40 - 49",2020-09-30,2020-10-12,44247,85234,40341,93000,0.474589584478831
"2419",16,"MO","18 - 29",2020-09-30,2020-10-12,116756,224391,147476,132946,0.739447636264926
"2420",16,"MO","30 - 39",2020-09-30,2020-10-12,124104,189954,152967,217411,0.680154161501356
"2421",16,"MO","40 - 49",2020-09-30,2020-10-12,80817,227972,136527,216298,0.489216017286785
"2422",16,"MT","18 - 29",2020-09-30,2020-10-12,23243,34996,28911,25044,0.868654230512991
"2423",16,"MT","30 - 39",2020-09-30,2020-10-12,13414,30166,32037,25463,0.817037875928023
"2424",16,"MT","40 - 49",2020-09-30,2020-10-12,16609,43695,17867,29562,0.470617142389123
"2425",16,"NE","18 - 29",2020-09-30,2020-10-12,31161,47164,64664,63173,0.86847566999284
"2426",16,"NE","30 - 39",2020-09-30,2020-10-12,35481,70862,45394,74828,0.555117029308806
"2427",16,"NE","40 - 49",2020-09-30,2020-10-12,24208,62269,22229,68468,0.355194015466165
"2428",16,"NV","18 - 29",2020-09-30,2020-10-12,41635,74522,64664,95157,0.626471160249648
"2429",16,"NV","30 - 39",2020-09-30,2020-10-12,101076,131665,84128,76608,0.889236722954968
"2430",16,"NV","40 - 49",2020-09-30,2020-10-12,56199,110229,73293,104019,0.604402374817968
"2431",16,"NH","18 - 29",2020-09-30,2020-10-12,25227,25894,28888,54117,0.676344502630888
"2432",16,"NH","30 - 39",2020-09-30,2020-10-12,11289,42919,39577,42351,0.596528673624956
"2433",16,"NH","40 - 49",2020-09-30,2020-10-12,16771,36175,24264,66340,0.4002828854314
"2434",16,"NJ","18 - 29",2020-09-30,2020-10-12,189669,268007,200102,193510,0.844543104587697
"2435",16,"NJ","30 - 39",2020-09-30,2020-10-12,167507,293822,180570,268370,0.619142570509719
"2436",16,"NJ","40 - 49",2020-09-30,2020-10-12,142396,295706,150561,358977,0.44747916167061
"2437",16,"NM","18 - 29",2020-09-30,2020-10-12,16976,49071,38624,50836,0.556517561332039
"2438",16,"NM","30 - 39",2020-09-30,2020-10-12,49726,110510,38130,60860,0.512668495069149
"2439",16,"NM","40 - 49",2020-09-30,2020-10-12,26043,77071,42450,72485,0.457975607799085
"2440",16,"NY","18 - 29",2020-09-30,2020-10-12,342394,600565,297384,751767,0.473092406302594
"2441",16,"NY","30 - 39",2020-09-30,2020-10-12,297491,861052,541463,682236,0.543614672050842
"2442",16,"NY","40 - 49",2020-09-30,2020-10-12,233924,539973,397771,506345,0.603731370386441
"2443",16,"NC","18 - 29",2020-09-30,2020-10-12,167911,226631,255416,318867,0.776037675665172
"2444",16,"NC","30 - 39",2020-09-30,2020-10-12,77697,367423,262490,268590,0.534874287160797
"2445",16,"NC","40 - 49",2020-09-30,2020-10-12,116434,493176,215511,301502,0.417710066215499
"2446",16,"ND","18 - 29",2020-09-30,2020-10-12,16848,25401,13202,30493,0.537624789780656
"2447",16,"ND","30 - 39",2020-09-30,2020-10-12,14982,31037,12308,32110,0.432166215338813
"2448",16,"ND","40 - 49",2020-09-30,2020-10-12,8163,25637,6450,35585,0.238688706674071
"2449",16,"OH","18 - 29",2020-09-30,2020-10-12,190981,356265,369281,321310,0.826863446850902
"2450",16,"OH","30 - 39",2020-09-30,2020-10-12,179382,424318,244570,320384,0.56929080356975
"2451",16,"OH","40 - 49",2020-09-30,2020-10-12,174177,372611,238267,371751,0.554090617199696
"2452",16,"OK","18 - 29",2020-09-30,2020-10-12,95460,121144,136276,59961,1.27956710195743
"2453",16,"OK","30 - 39",2020-09-30,2020-10-12,58560,159652,89309,145296,0.484899064758582
"2454",16,"OK","40 - 49",2020-09-30,2020-10-12,79696,89658,88531,173897,0.63829940619605
"2455",16,"OR","18 - 29",2020-09-30,2020-10-12,119182,146098,119133,94869,0.988994343623816
"2456",16,"OR","30 - 39",2020-09-30,2020-10-12,104625,183237,129682,94772,0.842803650241539
"2457",16,"OR","40 - 49",2020-09-30,2020-10-12,75603,147336,96453,112385,0.662464721759118
"2458",16,"PA","18 - 29",2020-09-30,2020-10-12,45082,294626,372534,307042,0.694097076793182
"2459",16,"PA","30 - 39",2020-09-30,2020-10-12,192006,403103,366397,228725,0.883789575644004
"2460",16,"PA","40 - 49",2020-09-30,2020-10-12,212026,447488,207827,364494,0.5170718070105
"2461",16,"RI","18 - 29",2020-09-30,2020-10-12,5523,30013,21481,37041,0.402720195663197
"2462",16,"RI","30 - 39",2020-09-30,2020-10-12,20522,55577,41041,34340,0.684664746377215
"2463",16,"RI","40 - 49",2020-09-30,2020-10-12,13548,31730,18566,37708,0.462484518563323
"2464",16,"SC","18 - 29",2020-09-30,2020-10-12,94485,135752,125875,123370,0.850410231473978
"2465",16,"SC","30 - 39",2020-09-30,2020-10-12,66269,105423,93537,213054,0.501781918317492
"2466",16,"SC","40 - 49",2020-09-30,2020-10-12,61825,240628,111653,199827,0.393860893848407
"2467",16,"SD","18 - 29",2020-09-30,2020-10-12,8039,24177,14169,22865,0.472088771735896
"2468",16,"SD","30 - 39",2020-09-30,2020-10-12,13125,29478,16293,34695,0.458417091300079
"2469",16,"SD","40 - 49",2020-09-30,2020-10-12,7491,24114,8590,39888,0.251257773194588
"2470",16,"TN","18 - 29",2020-09-30,2020-10-12,142660,134738,141538,202717,0.842180438873331
"2471",16,"TN","30 - 39",2020-09-30,2020-10-12,103873,305402,163239,196568,0.532127417973186
"2472",16,"TN","40 - 49",2020-09-30,2020-10-12,115664,174682,112218,267141,0.51577667980164
"2473",16,"TX","18 - 29",2020-09-30,2020-10-12,589921,812850,1049729,967627,0.920904903573593
"2474",16,"TX","30 - 39",2020-09-30,2020-10-12,397994,1208187,673833,1100299,0.464298678874379
"2475",16,"TX","40 - 49",2020-09-30,2020-10-12,283255,956804,705264,1150155,0.469168597965124
"2476",16,"UT","18 - 29",2020-09-30,2020-10-12,117861,143614,101629,110017,0.865391060241059
"2477",16,"UT","30 - 39",2020-09-30,2020-10-12,52386,116475,85498,111023,0.606088844737097
"2478",16,"UT","40 - 49",2020-09-30,2020-10-12,46814,139742,59309,146810,0.370344649487702
"2479",16,"VT","18 - 29",2020-09-30,2020-10-12,12014,24429,13511,4469,0.88327911966226
"2480",16,"VT","30 - 39",2020-09-30,2020-10-12,9692,22042,16580,19907,0.626284297599466
"2481",16,"VT","40 - 49",2020-09-30,2020-10-12,11091,17252,13682,23531,0.607434470244955
"2482",16,"VA","18 - 29",2020-09-30,2020-10-12,122845,309935,245816,228919,0.684157489783875
"2483",16,"VA","30 - 39",2020-09-30,2020-10-12,163940,308303,176032,251165,0.607670143779448
"2484",16,"VA","40 - 49",2020-09-30,2020-10-12,106244,327378,176159,324776,0.433031155217939
"2485",16,"WA","18 - 29",2020-09-30,2020-10-12,144421,289604,233096,261177,0.685421247283403
"2486",16,"WA","30 - 39",2020-09-30,2020-10-12,153966,338857,215636,286208,0.591301704622719
"2487",16,"WA","40 - 49",2020-09-30,2020-10-12,109774,218907,183869,255568,0.618879814531851
"2488",16,"WV","18 - 29",2020-09-30,2020-10-12,18208,26840,27660,52385,0.578958662038498
"2489",16,"WV","30 - 39",2020-09-30,2020-10-12,35903,64063,66645,55638,0.856701280691055
"2490",16,"WV","40 - 49",2020-09-30,2020-10-12,27538,57848,29622,49235,0.533791544876404
"2491",16,"WI","18 - 29",2020-09-30,2020-10-12,86748,232537,88221,155279,0.451164985457021
"2492",16,"WI","30 - 39",2020-09-30,2020-10-12,96785,210379,103765,201824,0.486532121309161
