"","Week","State","Age","date_start","date_end","More.than.half.the.days","Several.days","Nearly.every.day","Not.at.all"
"2350",16,"AZ","18 - 29",2020-09-30,2020-10-12,38595.833,55236.451,35134.905,33667.872
"2351",16,"AZ","30 - 39",2020-09-30,2020-10-12,25780.525,32234.742,29486.117,43209.577
"2352",16,"AZ","40 - 49",2020-09-30,2020-10-12,19622.133,38661.506,19145.406,22632.793
"2353",16,"AR","18 - 29",2020-09-30,2020-10-12,6552.176,21716.151,21850.241,14472.5
"2354",16,"AR","30 - 39",2020-09-30,2020-10-12,14656.601,18099.432,9319.012,18555.787
"2355",16,"AR","40 - 49",2020-09-30,2020-10-12,14272.896,13374.312,11169.015,12564.73
"2356",16,"CA","18 - 29",2020-09-30,2020-10-12,161970.277,217480.056,169565.872,113865.856
"2357",16,"CA","30 - 39",2020-09-30,2020-10-12,98656.387,106015.535,99458.566,139064.269
"2358",16,"CA","40 - 49",2020-09-30,2020-10-12,77702.476,100035.838,113418.186,138842.285
"2359",16,"CO","18 - 29",2020-09-30,2020-10-12,20764.013,51801.379,25838.171,39572.226
"2360",16,"CO","30 - 39",2020-09-30,2020-10-12,18243.905,26287.656,31618.028,22293.649
"2361",16,"CO","40 - 49",2020-09-30,2020-10-12,18372.88,17258.026,17776.463,24275.663
"2362",16,"CT","18 - 29",2020-09-30,2020-10-12,12163.89,20427.7,15531.199,18012.747
"2363",16,"CT","30 - 39",2020-09-30,2020-10-12,16387.389,21552.952,11130.672,17304.688
"2364",16,"CT","40 - 49",2020-09-30,2020-10-12,12992.57,23838.001,11428.486,14156.467
"2365",16,"DE","18 - 29",2020-09-30,2020-10-12,2281.946,6828.431,6283.749,3108.223
"2366",16,"DE","30 - 39",2020-09-30,2020-10-12,4982.734,6929.536,9518.172,4817.607
"2367",16,"DE","40 - 49",2020-09-30,2020-10-12,9063.988,5868.3,4628.569,4468.53
"2368",16,"DC","18 - 29",2020-09-30,2020-10-12,4494.174,6419.147,4893.301,3677.611
"2369",16,"DC","30 - 39",2020-09-30,2020-10-12,11537.243,10331.131,7389.599,4919.051
"2370",16,"DC","40 - 49",2020-09-30,2020-10-12,3345.505,5291.275,3074.8,4206.044
"2371",16,"FL","18 - 29",2020-09-30,2020-10-12,104074.342,88379.088,109438.918,141004.438
"2372",16,"FL","30 - 39",2020-09-30,2020-10-12,92724.354,107396.464,60312.255,73512.001
"2373",16,"FL","40 - 49",2020-09-30,2020-10-12,50198.023,81465.048,91312.751,79593.379
"2374",16,"GA","18 - 29",2020-09-30,2020-10-12,32711.956,64881.331,58866.465,73635.579
"2375",16,"GA","30 - 39",2020-09-30,2020-10-12,49410.095,51466.537,53139.852,59216.235
"2376",16,"GA","40 - 49",2020-09-30,2020-10-12,26206.513,48444.023,26411.915,75913.586
"2377",16,"HI","18 - 29",2020-09-30,2020-10-12,3728.742,16916.612,9423.562,7003.755
"2378",16,"HI","30 - 39",2020-09-30,2020-10-12,7706.832,12943.665,6041.631,11684.095
"2379",16,"HI","40 - 49",2020-09-30,2020-10-12,4639.634,9237.864,9547.786,4638.427
"2380",16,"ID","18 - 29",2020-09-30,2020-10-12,14214.545,10387.27,10389.074,12004.497
"2381",16,"ID","30 - 39",2020-09-30,2020-10-12,5575.586,9456.012,5405.868,5919.284
"2382",16,"ID","40 - 49",2020-09-30,2020-10-12,4926.729,7323.78,4447.66,5370.68
"2383",16,"IL","18 - 29",2020-09-30,2020-10-12,53587.876,59491.676,69857.436,59042.31
"2384",16,"IL","30 - 39",2020-09-30,2020-10-12,28735.376,50889.2,64754.766,49625.699
"2385",16,"IL","40 - 49",2020-09-30,2020-10-12,28692.293,59527.505,34723.601,58242.693
"2386",16,"IN","18 - 29",2020-09-30,2020-10-12,28395.136,39759.192,32892.46,35101.014
"2387",16,"IN","30 - 39",2020-09-30,2020-10-12,17054.438,19850.645,24381.125,25089.704
"2388",16,"IN","40 - 49",2020-09-30,2020-10-12,22465.028,31135.382,21367.345,31319.47
"2389",16,"IA","18 - 29",2020-09-30,2020-10-12,15875.191,14965.604,18073.561,20068.338
"2390",16,"IA","30 - 39",2020-09-30,2020-10-12,10707.12,14530.436,9040.725,29073.737
"2391",16,"IA","40 - 49",2020-09-30,2020-10-12,11714.776,11846.686,14418.108,14798.87
"2392",16,"KS","18 - 29",2020-09-30,2020-10-12,17326.942,9796.498,24297.587,19657.795
"2393",16,"KS","30 - 39",2020-09-30,2020-10-12,6725.417,11373.365,12249.574,10632.27
"2394",16,"KS","40 - 49",2020-09-30,2020-10-12,10527.858,12012.257,7150.7,11563.025
"2395",16,"KY","18 - 29",2020-09-30,2020-10-12,25881.578,29447.091,49084.73,29291.494
"2396",16,"KY","30 - 39",2020-09-30,2020-10-12,18138.761,18175.443,26924.895,21151.437
"2397",16,"KY","40 - 49",2020-09-30,2020-10-12,11860.438,19750.52,18599.507,22155.217
"2398",16,"LA","18 - 29",2020-09-30,2020-10-12,26052.886,36654.196,17899.943,32184.75
"2399",16,"LA","30 - 39",2020-09-30,2020-10-12,13873.162,32797.84,12559.889,24655.515
"2400",16,"LA","40 - 49",2020-09-30,2020-10-12,32748.3,22869.004,20487.914,23254.054
"2401",16,"ME","18 - 29",2020-09-30,2020-10-12,11255.199,4257.018,6591.83,3364.508
"2402",16,"ME","30 - 39",2020-09-30,2020-10-12,3998.678,10550.487,15145.828,12316.639
"2403",16,"ME","40 - 49",2020-09-30,2020-10-12,4367.999,11087.212,4889.187,7485.471
"2404",16,"MD","18 - 29",2020-09-30,2020-10-12,15052.444,37418.354,29528.618,26087.152
"2405",16,"MD","30 - 39",2020-09-30,2020-10-12,17742.704,27076.594,18573.076,36772.085
"2406",16,"MD","40 - 49",2020-09-30,2020-10-12,13595.803,28915.771,20870.718,26683.678
"2407",16,"MA","18 - 29",2020-09-30,2020-10-12,25824.041,30526.142,33598.476,33651.923
"2408",16,"MA","30 - 39",2020-09-30,2020-10-12,27307.297,27475.568,23030.258,16625.661
"2409",16,"MA","40 - 49",2020-09-30,2020-10-12,20177.651,26318.922,19638.015,32432.008
"2410",16,"MI","18 - 29",2020-09-30,2020-10-12,58885.297,54386.563,63484.093,50803.354
"2411",16,"MI","30 - 39",2020-09-30,2020-10-12,28085.364,40511,29637.465,43782.074
"2412",16,"MI","40 - 49",2020-09-30,2020-10-12,37770.954,42827.182,19861.913,38563.408
"2413",16,"MN","18 - 29",2020-09-30,2020-10-12,16676.338,30645.684,23083.568,31725.476
"2414",16,"MN","30 - 39",2020-09-30,2020-10-12,18285.729,16044.92,23100.141,23762.387
"2415",16,"MN","40 - 49",2020-09-30,2020-10-12,14965.45,19250.943,15115.023,21104.562
"2416",16,"MS","18 - 29",2020-09-30,2020-10-12,14285.423,17569.624,16326.713,19651.395
"2417",16,"MS","30 - 39",2020-09-30,2020-10-12,16753.927,26092.511,13246.07,23194.009
"2418",16,"MS","40 - 49",2020-09-30,2020-10-12,9579.735,15350.962,8387.339,14609.073
"2419",16,"MO","18 - 29",2020-09-30,2020-10-12,31601.714,34807.303,26108.293,34168.858
"2420",16,"MO","30 - 39",2020-09-30,2020-10-12,28435.581,30480.483,26903.549,36736.626
"2421",16,"MO","40 - 49",2020-09-30,2020-10-12,12680.468,28792.698,24593.645,29124.623
"2422",16,"MT","18 - 29",2020-09-30,2020-10-12,8646.083,7744.952,9005.45,8542.915
"2423",16,"MT","30 - 39",2020-09-30,2020-10-12,2941.18,4251.12,6139.077,4476.104
"2424",16,"MT","40 - 49",2020-09-30,2020-10-12,3594.298,4601.893,4315.546,4966.734
"2425",16,"NE","18 - 29",2020-09-30,2020-10-12,6992.637,11294.493,13475.543,11993.329
"2426",16,"NE","30 - 39",2020-09-30,2020-10-12,6415.067,7408.56,7051.415,9796.5
"2427",16,"NE","40 - 49",2020-09-30,2020-10-12,4774.582,7615.706,4339.79,7361.659
"2428",16,"NV","18 - 29",2020-09-30,2020-10-12,12410.692,22021.084,14698.793,19412.072
"2429",16,"NV","30 - 39",2020-09-30,2020-10-12,23689.013,22599.955,15464.112,13241.821
"2430",16,"NV","40 - 49",2020-09-30,2020-10-12,14021.248,22598.551,12703.99,16707.697
"2431",16,"NH","18 - 29",2020-09-30,2020-10-12,7596.034,8707.651,8672.712,12386.036
"2432",16,"NH","30 - 39",2020-09-30,2020-10-12,3497.847,6299.977,6922.852,7115.102
"2433",16,"NH","40 - 49",2020-09-30,2020-10-12,3890.426,5043.738,3848.591,9521.025
"2434",16,"NJ","18 - 29",2020-09-30,2020-10-12,46167.067,50103.986,40259.143,45358.358
"2435",16,"NJ","30 - 39",2020-09-30,2020-10-12,40181.934,37903.572,40803.555,34611.401
"2436",16,"NJ","40 - 49",2020-09-30,2020-10-12,25857.84,42936.051,28403.217,38300.667
"2437",16,"NM","18 - 29",2020-09-30,2020-10-12,6136.398,12886.498,9871.713,15932.609
"2438",16,"NM","30 - 39",2020-09-30,2020-10-12,12773.974,25895.26,5951.3,14952.656
"2439",16,"NM","40 - 49",2020-09-30,2020-10-12,5574.389,11378.086,9278.468,12561.242
"2440",16,"NY","18 - 29",2020-09-30,2020-10-12,79117.237,123886.747,63209.238,145238.748
"2441",16,"NY","30 - 39",2020-09-30,2020-10-12,44521.55,102902.837,73674.106,113160.825
"2442",16,"NY","40 - 49",2020-09-30,2020-10-12,39889.405,60244.146,75759.626,77245.496
"2443",16,"NC","18 - 29",2020-09-30,2020-10-12,61416.967,56447.012,61250.256,71462.499
"2444",16,"NC","30 - 39",2020-09-30,2020-10-12,30769.139,58438.567,40898.118,44419.167
"2445",16,"NC","40 - 49",2020-09-30,2020-10-12,23012.811,71701.783,47360.562,45284.229
"2446",16,"ND","18 - 29",2020-09-30,2020-10-12,7032.242,6646.227,3767.641,8565.484
"2447",16,"ND","30 - 39",2020-09-30,2020-10-12,5776.789,5185.781,2675.991,4737.421
"2448",16,"ND","40 - 49",2020-09-30,2020-10-12,3219.327,3861.891,1846.989,7137.614
"2449",16,"OH","18 - 29",2020-09-30,2020-10-12,48285.748,65914.384,95294.457,116857.916
"2450",16,"OH","30 - 39",2020-09-30,2020-10-12,36095.1,68030.982,38766.39,54809.064
"2451",16,"OH","40 - 49",2020-09-30,2020-10-12,54031.085,52740.156,44638.747,56205.972
"2452",16,"OK","18 - 29",2020-09-30,2020-10-12,26144.938,26271.271,33840.571,15264.629
"2453",16,"OK","30 - 39",2020-09-30,2020-10-12,16650.058,18651.05,14711.676,16464.342
"2454",16,"OK","40 - 49",2020-09-30,2020-10-12,32576.44,14821.639,12574.074,24341.731
"2455",16,"OR","18 - 29",2020-09-30,2020-10-12,18650.844,30942.254,15484.42,21519.333
"2456",16,"OR","30 - 39",2020-09-30,2020-10-12,11717.076,14106.517,13760.22,13974.224
"2457",16,"OR","40 - 49",2020-09-30,2020-10-12,14159.4,14665.961,10244.531,14013.73
"2458",16,"PA","18 - 29",2020-09-30,2020-10-12,14428.715,52401.558,68680.174,71582.305
"2459",16,"PA","30 - 39",2020-09-30,2020-10-12,56656.796,50104.637,42107.975,41503.671
"2460",16,"PA","40 - 49",2020-09-30,2020-10-12,41682.766,52934.884,35178.628,46861.856
"2461",16,"RI","18 - 29",2020-09-30,2020-10-12,2445.183,7827.474,5591.838,9191.592
"2462",16,"RI","30 - 39",2020-09-30,2020-10-12,5536.686,9497.443,8839.437,7821.845
"2463",16,"RI","40 - 49",2020-09-30,2020-10-12,3692.008,5686.239,4152.296,6110.619
"2464",16,"SC","18 - 29",2020-09-30,2020-10-12,28849.801,31913.105,33809.341,27659.262
"2465",16,"SC","30 - 39",2020-09-30,2020-10-12,21530.908,22731.884,25597.701,36692.417
"2466",16,"SC","40 - 49",2020-09-30,2020-10-12,14925.634,42787.718,23401.729,36977.531
"2467",16,"SD","18 - 29",2020-09-30,2020-10-12,2527.672,5345.533,3127.226,5775.185
"2468",16,"SD","30 - 39",2020-09-30,2020-10-12,4097.735,4752.666,3407.422,4216.119
"2469",16,"SD","40 - 49",2020-09-30,2020-10-12,2213.384,3656.514,2896.376,4515.133
"2470",16,"TN","18 - 29",2020-09-30,2020-10-12,32157.872,30818.678,33149.288,48242.836
"2471",16,"TN","30 - 39",2020-09-30,2020-10-12,23043.914,53516.095,25146.913,34881.57
"2472",16,"TN","40 - 49",2020-09-30,2020-10-12,22546.293,26373.088,23499.69,31625.692
"2473",16,"TX","18 - 29",2020-09-30,2020-10-12,138727.277,134786.575,180428.942,157566.383
"2474",16,"TX","30 - 39",2020-09-30,2020-10-12,53813.524,120407.861,86654.083,112154.243
"2475",16,"TX","40 - 49",2020-09-30,2020-10-12,38311.046,87681.655,112292.58,136688.425
"2476",16,"UT","18 - 29",2020-09-30,2020-10-12,24615.752,18460.649,14845.17,17919.524
"2477",16,"UT","30 - 39",2020-09-30,2020-10-12,6173.506,11609.016,9256.524,9195.384
"2478",16,"UT","40 - 49",2020-09-30,2020-10-12,8309.022,13217.584,7021.411,16978.512
"2479",16,"VT","18 - 29",2020-09-30,2020-10-12,5829.826,6509.562,4232.147,2444.348
"2480",16,"VT","30 - 39",2020-09-30,2020-10-12,2685.935,4475.908,4833.237,5133.71
"2481",16,"VT","40 - 49",2020-09-30,2020-10-12,2382.713,2748.803,2530.686,3789.298
"2482",16,"VA","18 - 29",2020-09-30,2020-10-12,35081.104,58071.378,48398.592,37367.248
"2483",16,"VA","30 - 39",2020-09-30,2020-10-12,34951.782,46849.465,26607.976,34085.868
"2484",16,"VA","40 - 49",2020-09-30,2020-10-12,15792.654,31299.107,29225.451,40635.883
"2485",16,"WA","18 - 29",2020-09-30,2020-10-12,27784.522,38307.942,39618.645,42298.96
"2486",16,"WA","30 - 39",2020-09-30,2020-10-12,20142.499,28521.435,22127.894,30021.614
"2487",16,"WA","40 - 49",2020-09-30,2020-10-12,14798.904,16173.227,16954.117,27323.56
"2488",16,"WV","18 - 29",2020-09-30,2020-10-12,9870.409,11429.528,7737.772,17957.463
"2489",16,"WV","30 - 39",2020-09-30,2020-10-12,9549.417,14184.193,26421.494,11242.397
"2490",16,"WV","40 - 49",2020-09-30,2020-10-12,7696.576,10133.406,7148.294,9673.557
"2491",16,"WI","18 - 29",2020-09-30,2020-10-12,24083.24,42663.962,21981.262,32032.261
"2492",16,"WI","30 - 39",2020-09-30,2020-10-12,18704.466,22959.714,17730.319,27306.077
"2493",16,"WI","40 - 49",2020-09-30,2020-10-12,19401.018,24026.143,25732.85,21144.261
"2494",16,"WY","18 - 29",2020-09-30,2020-10-12,2215.462,4937.917,4947.422,3293.915
"2495",16,"WY","30 - 39",2020-09-30,2020-10-12,2924.897,5084.386,2695.788,4710.252
"2496",16,"WY","40 - 49",2020-09-30,2020-10-12,1705.544,4081.915,2324.952,3939.965
"2497",17,"US","18 - 29",2020-10-14,2020-10-26,295861.226,402360.085,339662.889,352416.836
"2498",17,"US","30 - 39",2020-10-14,2020-10-26,208816.768,295674.114,310232.092,239825.013
"2499",17,"US","40 - 49",2020-10-14,2020-10-26,203630.704,311132.004,258050.499,329114.876
"2500",17,"AL","18 - 29",2020-10-14,2020-10-26,28724.398,35460.779,19984.723,37128.442
"2501",17,"AL","30 - 39",2020-10-14,2020-10-26,17255.48,24915.312,36836.395,36785.62
"2502",17,"AL","40 - 49",2020-10-14,2020-10-26,10797.899,46818.142,15973.426,32059.21
"2503",17,"AK","18 - 29",2020-10-14,2020-10-26,3891.847,4627.293,3882.083,6479.324
"2504",17,"AK","30 - 39",2020-10-14,2020-10-26,3276.073,3754.618,4537.491,3936.318
"2505",17,"AK","40 - 49",2020-10-14,2020-10-26,1844.955,2869.409,2310.107,2483.35
"2506",17,"AZ","18 - 29",2020-10-14,2020-10-26,53866.869,41361.841,72086.034,48536.55
"2507",17,"AZ","30 - 39",2020-10-14,2020-10-26,23044.858,29026.369,45574.556,33794.066
"2508",17,"AZ","40 - 49",2020-10-14,2020-10-26,16700.027,31532.864,19726.48,24485.112
"2509",17,"AR","18 - 29",2020-10-14,2020-10-26,15459.705,28188.619,20739.233,15186.627
"2510",17,"AR","30 - 39",2020-10-14,2020-10-26,9008.505,14009.791,16303.043,12646.95
"2511",17,"AR","40 - 49",2020-10-14,2020-10-26,17473.88,15120.245,12246.148,16741.957
"2512",17,"CA","18 - 29",2020-10-14,2020-10-26,120249.435,133217.126,199597.952,169512.262
"2513",17,"CA","30 - 39",2020-10-14,2020-10-26,87732.372,139378.85,160334.502,97173.695
"2514",17,"CA","40 - 49",2020-10-14,2020-10-26,95544.104,136765.918,136538.016,107643.191
"2515",17,"CO","18 - 29",2020-10-14,2020-10-26,22536.227,36082.157,31572.464,45143.489
"2516",17,"CO","30 - 39",2020-10-14,2020-10-26,16650.959,34181.279,33509.953,28292.917
"2517",17,"CO","40 - 49",2020-10-14,2020-10-26,15212.466,23900.136,19141.613,32351.554
"2518",17,"CT","18 - 29",2020-10-14,2020-10-26,15817.538,15774.751,14774.782,15333.75
"2519",17,"CT","30 - 39",2020-10-14,2020-10-26,13424.166,18064.14,17170.043,19739.611
"2520",17,"CT","40 - 49",2020-10-14,2020-10-26,10651.304,14301.038,10092.989,19382.132
"2521",17,"DE","18 - 29",2020-10-14,2020-10-26,3144.194,9500.723,3825.517,2731.322
"2522",17,"DE","30 - 39",2020-10-14,2020-10-26,3562.113,6946.513,5644.459,9945.954
"2523",17,"DE","40 - 49",2020-10-14,2020-10-26,5663.046,6409.469,8923.383,5571.562
"2524",17,"DC","18 - 29",2020-10-14,2020-10-26,2946.28,7045.103,7940.838,7879.938
"2525",17,"DC","30 - 39",2020-10-14,2020-10-26,4586.488,6510.196,7337.32,7734.643
"2526",17,"DC","40 - 49",2020-10-14,2020-10-26,4242.273,7649.339,3524.928,5388.98
"2527",17,"FL","18 - 29",2020-10-14,2020-10-26,31561.358,110230.992,78006.513,155622.672
"2528",17,"FL","30 - 39",2020-10-14,2020-10-26,52005.913,94596.216,82723.557,95518.493
"2529",17,"FL","40 - 49",2020-10-14,2020-10-26,52571.186,58593.529,108248.354,104300.882
"2530",17,"GA","18 - 29",2020-10-14,2020-10-26,55418.508,73604.054,61843.724,60048.779
"2531",17,"GA","30 - 39",2020-10-14,2020-10-26,38250.268,71275.395,55503.966,49850.257
"2532",17,"GA","40 - 49",2020-10-14,2020-10-26,37906.004,59497.418,40890.885,70905.157
"2533",17,"HI","18 - 29",2020-10-14,2020-10-26,5316.653,12187.896,11841.792,8083.614
"2534",17,"HI","30 - 39",2020-10-14,2020-10-26,8266.123,16611.113,6162.365,7795.185
"2535",17,"HI","40 - 49",2020-10-14,2020-10-26,2919.123,13792.089,6722.715,7292.912
"2536",17,"ID","18 - 29",2020-10-14,2020-10-26,9652.884,8084.397,9836.956,6246.61
"2537",17,"ID","30 - 39",2020-10-14,2020-10-26,9192.378,8506.914,6503.775,9335.437
"2538",17,"ID","40 - 49",2020-10-14,2020-10-26,5792.298,7445.539,4649.764,7188.563
"2539",17,"IL","18 - 29",2020-10-14,2020-10-26,46531.318,42589.112,46894.02,83687.097
"2540",17,"IL","30 - 39",2020-10-14,2020-10-26,22298.938,57307.279,43325.347,68242.358
"2541",17,"IL","40 - 49",2020-10-14,2020-10-26,40883.099,56747.237,28355.565,41916.933
"2542",17,"IN","18 - 29",2020-10-14,2020-10-26,24426.684,30167.881,37882.041,35138.132
"2543",17,"IN","30 - 39",2020-10-14,2020-10-26,24845.72,20392.019,23451.878,37664.929
"2544",17,"IN","40 - 49",2020-10-14,2020-10-26,16145.888,20356.883,22152.441,22341.609
"2545",17,"IA","18 - 29",2020-10-14,2020-10-26,19510.2,25520.129,19163.214,20711.407
"2546",17,"IA","30 - 39",2020-10-14,2020-10-26,6097.041,14791.321,20053.841,13590.028
"2547",17,"IA","40 - 49",2020-10-14,2020-10-26,9234.327,9389.943,9616.36,12839.032
"2548",17,"KS","18 - 29",2020-10-14,2020-10-26,18395.16,17083.743,16535.895,20239.11
"2549",17,"KS","30 - 39",2020-10-14,2020-10-26,9368.957,17328.654,11166.608,14120.456
"2550",17,"KS","40 - 49",2020-10-14,2020-10-26,13610.362,13518.463,5042.914,18285.274
"2551",17,"KY","18 - 29",2020-10-14,2020-10-26,21391.14,26875.173,24036.77,34592.044
"2552",17,"KY","30 - 39",2020-10-14,2020-10-26,27401.367,20082.938,19931.755,15660.471
"2553",17,"KY","40 - 49",2020-10-14,2020-10-26,18746.63,25294.786,15207.12,21229.299
"2554",17,"LA","18 - 29",2020-10-14,2020-10-26,15146.395,63870.25,24028.681,27943.247
"2555",17,"LA","30 - 39",2020-10-14,2020-10-26,24337.621,39521.417,30247.392,41316.226
"2556",17,"LA","40 - 49",2020-10-14,2020-10-26,16663.235,22452.332,13204.647,24575.615
"2557",17,"ME","18 - 29",2020-10-14,2020-10-26,6772.503,10714.123,10241.987,7136.591
"2558",17,"ME","30 - 39",2020-10-14,2020-10-26,7609.027,9568.5,10160.993,6805.822
"2559",17,"ME","40 - 49",2020-10-14,2020-10-26,4347.078,7090.443,6579.289,8958.084
"2560",17,"MD","18 - 29",2020-10-14,2020-10-26,41359.636,25795.527,25262.108,30851.064
"2561",17,"MD","30 - 39",2020-10-14,2020-10-26,33596.396,22007.216,18818.504,24935.053
"2562",17,"MD","40 - 49",2020-10-14,2020-10-26,21982.735,31022.301,33713.636,37149.69
"2563",17,"MA","18 - 29",2020-10-14,2020-10-26,27433.683,31003.71,23722.408,27475.813
"2564",17,"MA","30 - 39",2020-10-14,2020-10-26,21892.131,26821.735,24653.077,37760.914
"2565",17,"MA","40 - 49",2020-10-14,2020-10-26,19462.019,44019.42,17649.527,22715.1
"2566",17,"MI","18 - 29",2020-10-14,2020-10-26,40854.003,63497.078,49599.894,55235.867
"2567",17,"MI","30 - 39",2020-10-14,2020-10-26,42343.132,36761.214,37754.39,43135.645
"2568",17,"MI","40 - 49",2020-10-14,2020-10-26,34253.134,32548.651,35125.752,38567.482
"2569",17,"MN","18 - 29",2020-10-14,2020-10-26,30502.482,30970.616,30684.664,32298.7
"2570",17,"MN","30 - 39",2020-10-14,2020-10-26,13763.916,18137.676,24029.748,27660.144
"2571",17,"MN","40 - 49",2020-10-14,2020-10-26,10519.721,23899.788,15483.68,25494.843
"2572",17,"MS","18 - 29",2020-10-14,2020-10-26,5761.068,23730.578,18231.337,21147.028
"2573",17,"MS","30 - 39",2020-10-14,2020-10-26,16109.876,16373.098,14268.833,16240.763
"2574",17,"MS","40 - 49",2020-10-14,2020-10-26,6740.039,15442.658,23913.231,19825.722
"2575",17,"MO","18 - 29",2020-10-14,2020-10-26,15586.842,29165.692,51435.37,28981.89
"2576",17,"MO","30 - 39",2020-10-14,2020-10-26,12893.752,26611.892,27067.37,23438.294
"2577",17,"MO","40 - 49",2020-10-14,2020-10-26,24676.632,30526.882,27171.12,22738.964
"2578",17,"MT","18 - 29",2020-10-14,2020-10-26,5859.222,10522.931,8114.219,4576.813
"2579",17,"MT","30 - 39",2020-10-14,2020-10-26,4949.364,7174.619,4219.605,8342.408
"2580",17,"MT","40 - 49",2020-10-14,2020-10-26,2424.56,6632.839,2945.808,5935.55
"2581",17,"NE","18 - 29",2020-10-14,2020-10-26,7342.376,12621.795,9090.208,14907.538
"2582",17,"NE","30 - 39",2020-10-14,2020-10-26,8049.644,8072.688,7287.461,7874.467
"2583",17,"NE","40 - 49",2020-10-14,2020-10-26,5805.511,8984.73,4950.583,9161.719
"2584",17,"NV","18 - 29",2020-10-14,2020-10-26,10981.242,19372.46,19357.09,14264.399
"2585",17,"NV","30 - 39",2020-10-14,2020-10-26,26245.512,25791.359,26939.163,19188.155
"2586",17,"NV","40 - 49",2020-10-14,2020-10-26,11575.599,13270.838,13890.015,16185.706
"2587",17,"NH","18 - 29",2020-10-14,2020-10-26,10211.702,8119.326,6499.859,8365.918
"2588",17,"NH","30 - 39",2020-10-14,2020-10-26,7423.685,9028.881,5256.537,12700.231
"2589",17,"NH","40 - 49",2020-10-14,2020-10-26,3270.457,5847.651,5369.792,5349.426
"2590",17,"NJ","18 - 29",2020-10-14,2020-10-26,59165.685,55707.693,33209.229,57188.986
"2591",17,"NJ","30 - 39",2020-10-14,2020-10-26,19636.066,46477.475,30386.418,35648.233
"2592",17,"NJ","40 - 49",2020-10-14,2020-10-26,20054.99,44524.398,34719.352,61070.807
"2593",17,"NM","18 - 29",2020-10-14,2020-10-26,8770.87,18525.826,17855.701,20875.275
"2594",17,"NM","30 - 39",2020-10-14,2020-10-26,8768.975,10124.445,9527.396,16832.09
"2595",17,"NM","40 - 49",2020-10-14,2020-10-26,9010.341,12181.492,17067.192,11028.297
"2596",17,"NY","18 - 29",2020-10-14,2020-10-26,88618.918,103018.256,100083.704,104794.69
"2597",17,"NY","30 - 39",2020-10-14,2020-10-26,48833.357,77128.79,70261.972,64255.172
"2598",17,"NY","40 - 49",2020-10-14,2020-10-26,58389.061,85629.905,63803.562,86681.04
"2599",17,"NC","18 - 29",2020-10-14,2020-10-26,46639.121,86006.472,56739.322,66702.111
"2600",17,"NC","30 - 39",2020-10-14,2020-10-26,28287.48,55968.255,46725.055,103271.861
"2601",17,"NC","40 - 49",2020-10-14,2020-10-26,29217.641,79621.614,29979.762,63710.318
"2602",17,"ND","18 - 29",2020-10-14,2020-10-26,4165.703,6439.767,4721.241,6052.643
"2603",17,"ND","30 - 39",2020-10-14,2020-10-26,2915.441,4077.733,4267.514,4251.511
"2604",17,"ND","40 - 49",2020-10-14,2020-10-26,6307.64,3023.959,2674.092,4266.212
"2605",17,"OH","18 - 29",2020-10-14,2020-10-26,31428.641,112945.53,76431.763,53638.964
"2606",17,"OH","30 - 39",2020-10-14,2020-10-26,44596.943,58368.199,58212.681,58040.551
"2607",17,"OH","40 - 49",2020-10-14,2020-10-26,45545.007,60405.799,43400.609,91385.664
"2608",17,"OK","18 - 29",2020-10-14,2020-10-26,16062.828,20494.562,32801.552,28691.736
"2609",17,"OK","30 - 39",2020-10-14,2020-10-26,20714.743,25381.45,13347.715,23524.082
"2610",17,"OK","40 - 49",2020-10-14,2020-10-26,16344.117,24360.625,16292.359,14346.415
"2611",17,"OR","18 - 29",2020-10-14,2020-10-26,11167.453,18669.934,31181.527,23684.671
"2612",17,"OR","30 - 39",2020-10-14,2020-10-26,14018.354,21999.648,17807.812,34030.727
"2613",17,"OR","40 - 49",2020-10-14,2020-10-26,12681.049,19507.12,15476.33,15662.198
"2614",17,"PA","18 - 29",2020-10-14,2020-10-26,95665.483,71625.745,52006.221,54980.187
"2615",17,"PA","30 - 39",2020-10-14,2020-10-26,41979.822,63210.53,59016.566,45183.04
"2616",17,"PA","40 - 49",2020-10-14,2020-10-26,20160.213,44841.557,48912.809,60078.67
"2617",17,"RI","18 - 29",2020-10-14,2020-10-26,3749.131,7327.961,7900.598,7384.84
"2618",17,"RI","30 - 39",2020-10-14,2020-10-26,4083.543,7602.882,3643.736,3550.716
"2619",17,"RI","40 - 49",2020-10-14,2020-10-26,3780.792,5982.442,5110.911,8483.415
"2620",17,"SC","18 - 29",2020-10-14,2020-10-26,26909.297,36331.711,16004.542,23246.975
"2621",17,"SC","30 - 39",2020-10-14,2020-10-26,24296.736,34569.373,26185.293,39852.241
"2622",17,"SC","40 - 49",2020-10-14,2020-10-26,18889.473,36976.807,16101.498,28021.266
"2623",17,"SD","18 - 29",2020-10-14,2020-10-26,1449.586,5523.662,3906.336,7285.542
"2624",17,"SD","30 - 39",2020-10-14,2020-10-26,2108.33,4847.932,3112.633,5993.326
"2625",17,"SD","40 - 49",2020-10-14,2020-10-26,1314.841,3848.723,4470.418,4468.215
"2626",17,"TN","18 - 29",2020-10-14,2020-10-26,23284.181,31835.346,34344.427,29241.517
"2627",17,"TN","30 - 39",2020-10-14,2020-10-26,55276.847,61649.114,19033.419,36496.096
