"","State","EndofWeek","Cases","LogRatio"
"2509","SC",2020-04-19,153.571428571429,-0.192348636563082
"2510","SC",2020-04-26,160.428571428571,0.0436830141766799
"2511","SC",2020-05-03,154.285714285714,-0.0390426346201778
"2512","SC",2020-05-10,146.428571428571,-0.0522684285457568
"2513","SC",2020-05-17,188.857142857143,0.254453128839123
"2514","SC",2020-05-24,204.285714285714,0.0785287028423213
"2515","SC",2020-05-31,274.142857142857,0.294129772753747
"2516","SC",2020-06-07,371.571428571429,0.304091769440952
"2517","SC",2020-06-14,664.285714285714,0.580971233132751
"2518","SC",2020-06-21,846.285714285714,0.242144676806287
"2519","SC",2020-06-28,1242.14285714286,0.383736251400694
"2520","SC",2020-07-05,1720.14285714286,0.325569345103836
"2521","SC",2020-07-12,1709.14285714286,-0.00641535214238036
"2522","SC",2020-07-19,1931.71428571429,0.122415847900785
"2523","SC",2020-07-26,1659.14285714286,-0.152106721718628
"2524","SC",2020-08-02,1525,-0.0843067078351699
"2525","SC",2020-08-09,1277.57142857143,-0.177033455750644
"2526","SC",2020-08-16,953.428571428571,-0.292651723034862
"2527","SC",2020-08-23,848.428571428571,-0.116678611295459
"2528","SC",2020-08-30,1000.42857142857,0.164797859639658
"2529","SC",2020-09-06,1058.57142857143,0.056491810634615
"2530","SC",2020-09-13,783.857142857143,-0.300448781231157
"2531","SC",2020-09-20,819.428571428571,0.0443804452204808
"2532","SC",2020-09-27,793,-0.0327840115892951
"2533","SC",2020-10-04,745.142857142857,-0.0622472670836725
"2534","SC",2020-10-11,901.142857142857,0.19008784447644
"2535","SC",2020-10-18,947.142857142857,0.0497861350969793
"2536","SC",2020-10-25,1007,0.0612809585939674
"2537","SC",2020-11-01,1051.57142857143,0.0433100302848304
"2538","SC",2020-11-08,1095.42857142857,0.040860032106829
"2539","SC",2020-11-15,1495.71428571429,0.311458199699048
"2540","SC",2020-11-22,1540.71428571429,0.0296422549586743
"2541","SC",2020-11-29,1623.71428571429,0.05247016303381
"2542","SC",2020-12-06,2547.14285714286,0.450255989000119
"2543","SC",2020-12-13,2999.71428571429,0.1635447632177
"2544","SC",2020-12-20,3238.71428571429,0.0766593796139431
"2545","SC",2020-12-27,3507,0.0795845455066618
"2546","SC",2021-01-03,4533.57142857143,0.256749052545079
"2547","SC",2021-01-10,5735.42857142857,0.23515245319312
"2548","SC",2021-01-17,4862.85714285714,-0.16503632224638
"2549","SC",2021-01-24,4170.85714285714,-0.153504590115788
"2550","SC",2021-01-31,3550.57142857143,-0.161013008205583
"2551","SC",2021-02-07,2686.57142857143,-0.278842737528918
"2552","SC",2021-02-14,2405.85714285714,-0.110359578380968
"2553","SC",2021-02-21,1720.42857142857,-0.335332811195574
"2554","SC",2021-02-28,1448.57142857143,-0.171995580115306
"2555","SC",2021-03-07,1101.42857142857,-0.273969810587799
"2556","SC",2021-03-14,915.142857142857,-0.185283136388272
"2557","SC",2021-03-21,1020.57142857143,0.109037792387232
"2558","SC",2021-03-28,945.571428571429,-0.0763285424374122
"2559","SC",2021-04-04,883.142857142857,-0.0683024574268612
"2560","SC",2021-04-11,348.333333333333,-0.930327097905947
"2561","SD",2020-01-26,0,NA
"2562","SD",2020-02-02,0,NA
"2563","SD",2020-02-09,0,NA
"2564","SD",2020-02-16,0,NA
"2565","SD",2020-02-23,0,NA
"2566","SD",2020-03-01,0,NA
